origin_date,sku,product_name,category,subcategory,recommendation_code,recommendation_title,recommended_action,priority,priority_rank,rationale,triggering_risk,confidence_status,required_follow_up,current_stock,on_order,lead_time_days,safety_stock,reorder_point,avg_weekly_demand,weeks_of_cover,excess_weeks_of_cover,earliest_breach_week,earliest_stockout_week,projected_stockout_date,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,monetary_valuation_blocked
2025-06-10,SKU027,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 158 units (below Reorder Point of 268 units) in week 2.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,534.0,9.0,6.0,144.0,268.0,183.01512995052929,2.9669678137910127,0.0,2.0,3.0,2025-07-01,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU030,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 7. Current pipeline is adequate through week 7, with Reorder Point breach projected in week 8.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 45 units (below Reorder Point of 54 units) in week 8.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,265.0,76.0,3.0,30.0,54.0,37.06213503715557,9.20076513827766,0.3913136598368106,8.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU035,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 137 units (below Reorder Point of 302 units) in week 5.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,621.0,356.0,5.0,173.0,302.0,164.5717580824104,5.9366200579248884,0.0,5.0,6.0,2025-07-22,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU036,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (372 excess units, 11.1 weeks of cover above safety buffer). Suspend all new purchase orders for 12 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 372 units (11.1 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,HIGH_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,348.0,375.0,9.0,84.0,303.0,33.43712406114883,21.622673010926384,11.110495233723318,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU038,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 176 units (below Reorder Point of 187 units) in week 5.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,367.0,137.0,8.0,90.0,187.0,60.289970796024704,8.359599338754894,0.0,5.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU039,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 6, with Reorder Point breach projected in week 7.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 97 units (below Reorder Point of 103 units) in week 7.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,231.0,38.0,9.0,40.0,103.0,23.986913128441458,11.21444841858558,1.5468724455617022,7.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU041,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 6. Current pipeline is adequate through week 7, with Reorder Point breach projected in week 8.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 230 units (below Reorder Point of 290 units) in week 8.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,476.0,429.0,11.0,75.0,290.0,84.38703165113202,10.72439665541737,1.8356345016534998,8.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU043,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 260 units (below Reorder Point of 326 units) in week 4.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,490.0,465.0,5.0,195.0,326.0,168.5018636787571,5.667593100457773,0.0,4.0,6.0,2025-07-22,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU045,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 181 units (below Reorder Point of 265 units) in week 3.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,496.0,303.0,8.0,128.0,265.0,197.64219372648893,4.042659034162067,0.0,3.0,4.0,2025-07-08,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU047,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to -37 units (below Reorder Point of 85 units) in week 2.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,53.0,162.0,6.0,43.0,85.0,123.27808348569764,1.7440245169364892,0.0,2.0,2.0,2025-06-24,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-06-10,SKU008,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,Elevated stock: pipeline holds 131 units (1.0 weeks) above 8-week horizon target. Defer upcoming order placements.,4 — LOW,4,Projected inventory position at horizon h=8 exceeds required safety stock by 131 units (1.0 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,HIGH_CONFIDENCE,Review inventory position at next monthly snapshot.,903.0,398.0,4.0,148.0,264.0,127.78496504711066,10.181166458200764,1.022970735054174,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU012,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 164 units immediately or arrange emergency split-shipment. Physical stock of 128 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -53 units (stockout) in week 1, which is within the supplier lead time of 14 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,128.0,164.0,14.0,27.0,84.0,183.86522445730859,1.5881197810073056,0.0,1.0,1.0,2025-07-08,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU017,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 61 units immediately or arrange emergency split-shipment. Physical stock of 143 units will be depleted in week 2.,1 — CRITICAL,1,"Projected inventory position drops to -18 units (stockout) in week 2, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,143.0,61.0,13.0,60.0,248.0,105.9822998858409,1.9248497175447137,0.0,1.0,2.0,2025-07-15,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU031,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 152 units immediately or arrange emergency split-shipment. Physical stock of 59 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -89 units (stockout) in week 1, which is within the supplier lead time of 10 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,59.0,152.0,10.0,49.0,130.0,127.7466785868627,1.6517063483300534,0.0,1.0,1.0,2025-07-08,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU034,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 205 units immediately or arrange emergency split-shipment. Physical stock of 137 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -12 units (stockout) in week 1, which is within the supplier lead time of 13 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,137.0,205.0,13.0,22.0,113.0,132.20573965064204,2.5868770970439416,0.0,1.0,1.0,2025-07-08,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU042,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 40 units immediately or arrange emergency split-shipment. Physical stock of 186 units will be depleted in week 2.,1 — CRITICAL,1,"Projected inventory position drops to -81 units (stockout) in week 2, which is within the supplier lead time of 8 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,186.0,40.0,8.0,37.0,106.0,155.6790229559552,1.4517048970941966,0.0,1.0,2.0,2025-07-15,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU047,,,,EXPEDITE_PO,Expedite Inbound Shipment,Expedite existing inbound purchase order of 198 units immediately or arrange emergency split-shipment. Physical stock of 70 units will be depleted in week 1.,1 — CRITICAL,1,"Projected inventory position drops to -46 units (stockout) in week 1, which is within the supplier lead time of 10 days. Open orders exist but require delivery acceleration.",STOCKOUT_IMMINENT,HIGH_CONFIDENCE,Contact supplier within 24 hours to expedite shipment and obtain tracking confirmation.,70.0,198.0,10.0,49.0,124.0,103.79387097194883,2.582040707128355,0.0,1.0,1.0,2025-07-08,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU003,,,,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~161 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 3.8 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (272 units) in week 1 (lead time is 11 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,280.0,295.0,11.0,101.0,272.0,40.26491320288315,14.280423183895685,3.772035807246182,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU005,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~449 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (390 units) breaches Reorder Point (540 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,509.0,198.0,13.0,197.0,540.0,112.27085849156065,6.297270810066397,0.0,1.0,7.0,2025-08-19,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU006,,,,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~201 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 4.9 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (400 units) in week 1 (lead time is 14 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,428.0,321.0,14.0,101.0,400.0,50.36762999365673,14.870661972666346,4.865405818808802,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU010,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~459 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (31 units) breaches Reorder Point (52 units) in week 1, inside the supplier lead time window of 5 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,69.0,83.0,5.0,32.0,52.0,114.81582241731226,1.3238593496943065,0.0,1.0,2.0,2025-07-15,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU014,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~624 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (173 units) breaches Reorder Point (395 units) in week 1, inside the supplier lead time window of 14 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,345.0,450.0,14.0,94.0,395.0,156.06257184995917,5.0941105902337975,0.0,1.0,6.0,2025-08-12,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU023,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~423 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (172 units) breaches Reorder Point (210 units) in week 1, inside the supplier lead time window of 12 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,290.0,166.0,12.0,78.0,210.0,105.68480691232406,4.314716687501703,0.0,1.0,5.0,2025-08-05,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU024,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~369 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (329 units) breaches Reorder Point (340 units) in week 1, inside the supplier lead time window of 12 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,429.0,261.0,12.0,125.0,340.0,92.15130438479898,7.48768565574228,0.0,1.0,8.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU026,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~594 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (15 units) breaches Reorder Point (138 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,172.0,248.0,13.0,52.0,138.0,148.52131409445332,2.8278769452100163,0.0,1.0,3.0,2025-07-22,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU027,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~634 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (118 units) breaches Reorder Point (351 units) in week 1, inside the supplier lead time window of 11 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,281.0,658.0,11.0,117.0,351.0,158.61059525999565,5.920159359220513,0.0,1.0,6.0,2025-08-12,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU029,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~444 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (223 units) breaches Reorder Point (378 units) in week 1, inside the supplier lead time window of 7 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,242.0,99.0,7.0,147.0,378.0,111.10695376017179,3.0691148344869603,0.0,1.0,4.0,2025-07-29,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU037,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~693 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (568 units) breaches Reorder Point (907 units) in week 1, inside the supplier lead time window of 10 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,749.0,612.0,10.0,354.0,907.0,173.18143464769403,7.858810055296664,0.0,1.0,8.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU043,,,,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~660 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (390 units) breaches Reorder Point (505 units) in week 1, inside the supplier lead time window of 12 days.",REORDER_POINT_BREACH_LT,HIGH_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,565.0,297.0,12.0,176.0,505.0,164.96546636031806,5.22533605983459,0.0,1.0,6.0,2025-08-12,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU004,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (422 excess units, 12.1 weeks of cover above safety buffer). Suspend all new purchase orders for 13 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 422 units (12.1 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,HIGH_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,393.0,394.0,9.0,86.0,278.0,34.921037890785335,22.53655811895748,12.073859264789316,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU007,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 262 units (below Reorder Point of 400 units) in week 4.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,643.0,313.0,11.0,147.0,400.0,177.24903172876296,5.393541452248542,0.0,4.0,6.0,2025-08-12,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU008,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 238 units (below Reorder Point of 291 units) in week 6.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,538.0,374.0,4.0,169.0,291.0,115.5536097843974,7.892440588412866,0.0,6.0,8.0,2025-08-26,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU009,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 63 units (below Reorder Point of 98 units) in week 3.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,229.0,57.0,4.0,49.0,98.0,79.35834252022474,3.603905914833238,0.0,3.0,4.0,2025-07-29,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU011,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 303 units (below Reorder Point of 309 units) in week 6.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,214.0,218.0,7.0,103.0,309.0,19.68365161792356,21.947147225803825,8.714378327058931,6.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU013,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 4. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 23 units (below Reorder Point of 97 units) in week 5.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,332.0,189.0,6.0,35.0,97.0,101.86335260077169,5.114695194079574,0.0,5.0,6.0,2025-08-12,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU015,,,,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (489 excess units, 17.0 weeks of cover above safety buffer). Suspend all new purchase orders for 18 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 489 units (17.0 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,HIGH_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,420.0,423.0,10.0,125.0,343.0,28.667708640834896,29.4059079001247,17.045601271992332,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU016,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 60 units (below Reorder Point of 86 units) in week 2.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,269.0,1.0,3.0,50.0,86.0,98.70984186440582,2.735289560800729,0.0,2.0,3.0,2025-07-22,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU018,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 35 units (below Reorder Point of 144 units) in week 4.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,631.0,96.0,4.0,62.0,144.0,170.63332332385207,4.260598022932464,0.0,4.0,5.0,2025-08-05,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU019,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 69 units (below Reorder Point of 174 units) in week 5.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,317.0,309.0,11.0,69.0,174.0,111.38295068300695,5.620249743442154,0.0,5.0,6.0,2025-08-12,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU020,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 6. Current pipeline is adequate through week 6, with Reorder Point breach projected in week 7.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 406 units (below Reorder Point of 415 units) in week 7.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,568.0,558.0,5.0,194.0,415.0,103.05692183578404,10.926000698858672,1.0435458715242298,7.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU021,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 81 units (below Reorder Point of 132 units) in week 4.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,286.0,38.0,8.0,64.0,132.0,60.32469019501913,5.370935166887138,0.0,4.0,6.0,2025-08-12,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-07-01,SKU022,,,,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 102 units (below Reorder Point of 152 units) in week 2.",REORDER_POINT_BREACH_HORIZON,HIGH_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,83.0,171.0,5.0,79.0,152.0,73.18761191503287,3.470532694725457,0.0,2.0,4.0,2025-07-29,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
